instance_id,content_id,original_path,relative_path,vision_domain,families,trace_status,parent_instance_id,parent_content_id,parent_path,bbox_id,bbox,bbox_x,bbox_y,bbox_w,bbox_h
file_f0d3620f031be286,asset_966793a379a174df,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000041.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000041.png,ads,play_triangle,traceable_parent_bbox,file_b7167ca81f67ded8,asset_3ec4003efc44a2e5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,439,"[558.1395348837209, 349.7674418604651, 74.41860465116281, 29.767441860465112]",558.140,349.767,74.419,29.767
file_09ceb56f0995b554,asset_21c5da20d19c35cc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000042.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000042.png,ads,play_triangle,traceable_parent_bbox,file_b7167ca81f67ded8,asset_3ec4003efc44a2e5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,440,"[416.74418604651163, 351.25581395348837, 78.88372093023253, 29.767441860465112]",416.744,351.256,78.884,29.767
file_9e73e5c86075a3d7,asset_36d53dd90fea6af5,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000043.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000043.png,ads,x_mark,traceable_parent_bbox,file_b2dd403da41cbff9,asset_a4f70e645255b736,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093146_786\pre_click.png,400,"[903.4418604651163, 17.86046511627907, 41.67441860465112, 32.74418604651163]",903.442,17.860,41.674,32.744
file_f778eb90bd5d0e0c,asset_f920178f94c040b8,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000044.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000044.png,ads,got,traceable_parent_bbox,file_52f4b37a8e32a437,asset_69031b1601035f95,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093151_468\pre_click.png,373,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_b35a7d24eb0eeb08,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000045.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000045.png,ads,play_triangle,traceable_parent_bbox,file_7e8902cd4577e0de,asset_12a14646541be994,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,433,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744
file_d0ca969f145ee025,asset_966793a379a174df,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000046.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000046.png,ads,play_triangle,traceable_parent_bbox,file_7e8902cd4577e0de,asset_12a14646541be994,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,434,"[558.1395348837209, 349.7674418604651, 74.41860465116281, 29.767441860465112]",558.140,349.767,74.419,29.767
file_f7dfb27948729023,asset_0f3b38cb29c91625,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000047.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000047.png,ads,x_mark,traceable_parent_bbox,file_8240b4625453bcd5,asset_e01fefad9cdb2ffd,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093215_710\pre_click.png,479,"[906.4186046511628, 11.906976744186046, 38.697674418604606, 40.18604651162791]",906.419,11.907,38.698,40.186
file_cfd1964100ca8aaa,asset_6a071a9554a7c352,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000048.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000048.png,ads,got,traceable_parent_bbox,file_7bfd435a242da298,asset_dc4b1b7bf5d22ce1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093220_419\pre_click.png,366,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_38ee8dfbc5f6c1e4,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000049.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000049.png,ads,play_triangle,traceable_parent_bbox,file_834076543c2ee80e,asset_7c12bfe480a6f4ea,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093227_071\pre_click.png,425,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744
file_7bb1b60bd9354098,asset_d9d86649c8843324,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000050.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000050.png,ads,x_mark,traceable_parent_bbox,file_a7b328df0a36c449,asset_0169178cafbbd91c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093244_687\pre_click.png,407,"[907.9069767441861, 16.372093023255815, 38.697674418604606, 37.20930232558139]",907.907,16.372,38.698,37.209
file_35b03c30d0dda3e6,asset_7dac488a639456b7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000051.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000051.png,ads,got,traceable_parent_bbox,file_8c1c921e7249c73c,asset_afe0216a1d510d32,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093249_317\pre_click.png,367,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_83e55d4c6c0500b1,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000052.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000052.png,ads,play_triangle,traceable_parent_bbox,file_f6cee44f7ec069b4,asset_d3e2135e12ffec32,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093255_727\pre_click.png,426,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744
file_833bfe34d93542e1,asset_01cb0ddbc4f9acfd,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000053.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000053.png,ads,x_mark,traceable_parent_bbox,file_c697918680fd5079,asset_e8d240395ba90ae2,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093313_370\pre_click.png,396,"[903.4418604651163, 17.86046511627907, 41.67441860465112, 32.74418604651163]",903.442,17.860,41.674,32.744
file_21f37d170ac3d42a,asset_d90adc52bfdb2470,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000054.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000054.png,ads,got,traceable_parent_bbox,file_24f3497a74974825,asset_ea84c9dcd907ccf2,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093318_020\pre_click.png,357,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_5c7a77f09692692f,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000055.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000055.png,ads,play_triangle,traceable_parent_bbox,file_f3e3e568b2bd34ea,asset_d2c814015cac2c78,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094154_736\pre_click.png,451,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_cc0295811aa6fec6,asset_653791f50f2b86dc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000056.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000056.png,ads,x_mark,traceable_parent_bbox,file_486db7597242f93e,asset_9f183babb0c335e7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094212_661\pre_click.png,481,"[906.4186046511628, 11.906976744186046, 38.697674418604606, 40.18604651162791]",906.419,11.907,38.698,40.186
file_ffa3f00532e1de37,asset_b396b1140daa0cf6,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000057.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000057.png,ads,got,traceable_parent_bbox,file_5f093f01bf0f2aa4,asset_1c8b502573b77743,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094217_391\pre_click.png,341,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_50f04bb2d911e011,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000058.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000058.png,ads,play_triangle,traceable_parent_bbox,file_da1872a5c9194db2,asset_5cb13174e6daffbf,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094222_830\pre_click.png,452,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_b487d08eaa24eee8,asset_ea993f5a4033cd11,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000059.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000059.png,ads,x_mark,traceable_parent_bbox,file_768e520fda85378f,asset_2347bcbf66834439,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094240_503\pre_click.png,397,"[903.4418604651163, 17.86046511627907, 41.67441860465112, 32.74418604651163]",903.442,17.860,41.674,32.744
file_013738ef2ddbf00b,asset_49685c343e3e83f2,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000060.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000060.png,ads,got,traceable_parent_bbox,file_ba33a39f3a4df742,asset_54de5b34a3e4f909,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094245_305\pre_click.png,342,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_2d6e32d144e028d1,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000061.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000061.png,ads,play_triangle,traceable_parent_bbox,file_65c6b2d42b51cdfb,asset_e8dc77cf749dcee1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094250_745\pre_click.png,453,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_f654060999aac1f5,asset_620e5e50e2098f7e,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000062.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000062.png,ads,x_mark,traceable_parent_bbox,file_285dc209cbead215,asset_1c5e9734edbfc31e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094308_494\pre_click.png,410,"[907.9069767441861, 16.372093023255815, 38.697674418604606, 37.20930232558139]",907.907,16.372,38.698,37.209
file_66d30e8766d0d07f,asset_4f54c7f02364deb3,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000063.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000063.png,ads,got,traceable_parent_bbox,file_84b0f8705ee74563,asset_b7224094a3303f19,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094313_482\pre_click.png,343,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_2f8ef7c43f1a2e47,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000064.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000064.png,ads,play_triangle,traceable_parent_bbox,file_6b8360dadfad9a6e,asset_6fff9b507be59797,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094319_249\pre_click.png,448,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_c105b48e0b40e20f,asset_12eb6334bb7457ba,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000065.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000065.png,ads,x_mark,traceable_parent_bbox,file_9fec6bc95a16a7b0,asset_091ff4bb92b5b4cb,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094337_171\pre_click.png,421,"[900.4651162790698, 11.906976744186046, 44.65116279069764, 47.627906976744185]",900.465,11.907,44.651,47.628
file_8c257099e2bd386f,asset_2b457dd3565953eb,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000066.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000066.png,ads,got,traceable_parent_bbox,file_92925bd4085f2744,asset_a1357ef799a42b3d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094342_192\pre_click.png,344,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_ca3fd5b1eb39b11d,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000067.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000067.png,ads,play_triangle,traceable_parent_bbox,file_7e9d94fe9b2ce9bc,asset_fe810ef990123a8c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094347_650\pre_click.png,449,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_2d4f3be6124177ed,asset_36d53dd90fea6af5,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000068.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000068.png,ads,x_mark,traceable_parent_bbox,file_ace991fd54c0b7a0,asset_a4f70e645255b736,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094405_851\pre_click.png,401,"[903.4418604651163, 17.86046511627907, 41.67441860465112, 32.74418604651163]",903.442,17.860,41.674,32.744
file_2c7fdf034b0a93b4,asset_99b47e8bcd3204e2,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000069.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000069.png,ads,got,traceable_parent_bbox,file_0a2b0d3c8161ca42,asset_3a47bef8e6d22863,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094410_692\pre_click.png,353,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_dc5f74071ab40cd7,asset_05e39c545c2d589c,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000070.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000070.png,ads,play_triangle,traceable_parent_bbox,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,506,"[413.7674418604651, 351.25581395348837, 86.32558139534882, 29.767441860465112]",413.767,351.256,86.326,29.767
file_6e8e7fe9af52b01b,asset_3ace1f0522c58233,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000071.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000071.png,ads,play_triangle,traceable_parent_bbox,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,507,"[555.1627906976744, 352.74418604651163, 80.37209302325584, 26.790697674418595]",555.163,352.744,80.372,26.791
file_450326474eb92b1d,asset_0a4e900ac50de596,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000072.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000072.png,ads,play_triangle,traceable_parent_bbox,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,508,"[693.5813953488372, 349.7674418604651, 83.34883720930236, 31.25581395348837]",693.581,349.767,83.349,31.256
file_316f75bc9fb119a6,asset_1666aaa13124f098,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000073.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000073.png,ads,free,traceable_parent_bbox,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,509,"[832.0, 351.25581395348837, 89.30232558139528, 29.767441860465112]",832.000,351.256,89.302,29.767
file_c001ecd3dd8e6f5a,asset_23e27746bf9acb75,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000074.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000074.png,ads,arrow,traceable_parent_bbox,file_799cf070ce9bd522,asset_c2c655c76bf5fa35,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100052_051\pre_click.png,543,"[22.325581395348838, 19.348837209302324, 87.81395348837209, 43.16279069767442]",22.326,19.349,87.814,43.163
file_98cf339e99854527,asset_1a15a1aedf1315ed,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000075.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000075.png,ads,arrow,traceable_parent_bbox,file_d00fbee264bb9183,asset_fc58310606b96368,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100108_596\pre_click.png,579,"[17.86046511627907, 17.86046511627907, 92.27906976744185, 50.60465116279069]",17.860,17.860,92.279,50.605
