image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,review_status,group_key,source_screen,instance_id,content_id,original_path,relative_path,vision_domain,asset_type,asset_role,image_scope,representation,source_root,split,label_source,weak_label_rule,event_id,proposal_source,template_name,bbox_crop,event_dir
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01040_negative_asset_2a0f570b2f00cb3d.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_2a0f570b2f00cb3d,,file_54e3bd63fdceb305,asset_2a0f570b2f00cb3d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000505.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000505.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01041_negative_asset_f41984001785bb2e.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f41984001785bb2e,,file_0ca7929710908e6d,asset_f41984001785bb2e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000506.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000506.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01042_negative_asset_07c15594c440c640.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_07c15594c440c640,,file_62cb550c0c1eca55,asset_07c15594c440c640,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000507.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000507.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01043_negative_asset_d1e153feb5d24055.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d1e153feb5d24055,,file_80109e6312647797,asset_d1e153feb5d24055,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000508.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000508.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01044_negative_asset_07c15594c440c640.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_07c15594c440c640,,file_87cab4fe9cb57458,asset_07c15594c440c640,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000509.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000509.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01045_negative_asset_d1e153feb5d24055.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d1e153feb5d24055,,file_14cc2fd6c233eebc,asset_d1e153feb5d24055,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000510.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000510.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01046_negative_asset_8dd5c61457b2b3ad.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_8dd5c61457b2b3ad,,file_d0c5fe72a1230b6a,asset_8dd5c61457b2b3ad,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000511.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000511.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01047_negative_asset_42ac010188926cee.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_42ac010188926cee,,file_3151c7fb58875bdb,asset_42ac010188926cee,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000512.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000512.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01048_negative_asset_30eada6e537ba869.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_30eada6e537ba869,,file_72f9e642b73ff79f,asset_30eada6e537ba869,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000513.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000513.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01049_negative_asset_8dd5c61457b2b3ad.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_8dd5c61457b2b3ad,,file_f694c6232887136a,asset_8dd5c61457b2b3ad,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000514.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000514.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01050_negative_asset_42ac010188926cee.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_42ac010188926cee,,file_4a46dc3b70f345eb,asset_42ac010188926cee,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000515.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000515.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01051_negative_asset_30eada6e537ba869.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_30eada6e537ba869,,file_ee319f420cecc510,asset_30eada6e537ba869,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000516.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000516.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01052_negative_asset_aee12920a8e1635a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_aee12920a8e1635a,,file_2f29f8736a753e53,asset_aee12920a8e1635a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000517.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000517.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01053_negative_asset_6916e15b3e5f02d7.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_6916e15b3e5f02d7,,file_923f8f909d6fb52d,asset_6916e15b3e5f02d7,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000518.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000518.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01054_negative_asset_4e608738c595692a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_4e608738c595692a,,file_987145385462b025,asset_4e608738c595692a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000519.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000519.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01055_negative_asset_ea66fd1ad75d8afe.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_ea66fd1ad75d8afe,,file_0d58c2c54e27a062,asset_ea66fd1ad75d8afe,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000520.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000520.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01056_negative_asset_658a08f4cdee1bf6.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_658a08f4cdee1bf6,,file_d7b838ad3c7f0f9b,asset_658a08f4cdee1bf6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000521.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000521.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01057_negative_asset_8226bffb9ee871c5.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_8226bffb9ee871c5,,file_a57c45f4c381c6f3,asset_8226bffb9ee871c5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000522.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000522.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01058_negative_asset_aec6f5737582ccd6.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_aec6f5737582ccd6,,file_39ded8a51a666115,asset_aec6f5737582ccd6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000523.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000523.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01059_negative_asset_f28598b5e6392e36.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f28598b5e6392e36,,file_f9bf2e52219ec041,asset_f28598b5e6392e36,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000524.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000524.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01060_negative_asset_cf42023e5725393c.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_cf42023e5725393c,,file_f319839a367a699e,asset_cf42023e5725393c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000525.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000525.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01061_negative_asset_aee12920a8e1635a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_aee12920a8e1635a,,file_dbe23edbc0f646fa,asset_aee12920a8e1635a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000526.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000526.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01062_negative_asset_6916e15b3e5f02d7.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_6916e15b3e5f02d7,,file_dbf970c1e3ffbc38,asset_6916e15b3e5f02d7,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000527.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000527.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01063_negative_asset_4e608738c595692a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_4e608738c595692a,,file_23a787ecef9fdd7c,asset_4e608738c595692a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000528.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000528.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01064_negative_asset_ea66fd1ad75d8afe.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_ea66fd1ad75d8afe,,file_8d97298b3157a670,asset_ea66fd1ad75d8afe,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000529.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000529.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01065_negative_asset_658a08f4cdee1bf6.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_658a08f4cdee1bf6,,file_78e8cb5ac19e8be2,asset_658a08f4cdee1bf6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000530.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000530.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01066_negative_asset_8226bffb9ee871c5.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_8226bffb9ee871c5,,file_2b55d011077b8365,asset_8226bffb9ee871c5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000531.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000531.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01067_negative_asset_aec6f5737582ccd6.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_aec6f5737582ccd6,,file_fc14f41ec9bfe53c,asset_aec6f5737582ccd6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000532.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000532.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01068_negative_asset_f28598b5e6392e36.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f28598b5e6392e36,,file_128c54ad7658d290,asset_f28598b5e6392e36,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000533.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000533.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01069_negative_asset_cf42023e5725393c.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_cf42023e5725393c,,file_369d1f8224cacbef,asset_cf42023e5725393c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000534.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000534.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01070_negative_asset_bce3541345c1cf44.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_bce3541345c1cf44,,file_ab36935b139816fa,asset_bce3541345c1cf44,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000535.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000535.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01071_negative_asset_b8e24783cba5f65a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_b8e24783cba5f65a,,file_f47a194a48eb303f,asset_b8e24783cba5f65a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000536.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000536.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01072_negative_asset_76b5380cb42e727d.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_76b5380cb42e727d,,file_fc1afa9c7da4b733,asset_76b5380cb42e727d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000537.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000537.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,,human_review,,,,,,
