image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,review_status,group_key,source_screen,instance_id,content_id,original_path,relative_path,vision_domain,asset_type,asset_role,image_scope,representation,source_root,split
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00561_negative_asset_e3338db9463b440a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_e3338db9463b440a,,file_5f26f1784fef09f1,asset_e3338db9463b440a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000491.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000491.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00562_negative_asset_a9da8bac3bf76043.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_a9da8bac3bf76043,,file_06f176974802dfd8,asset_a9da8bac3bf76043,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000492.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000492.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00563_negative_asset_b61fa7e905cd1a2f.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_b61fa7e905cd1a2f,,file_c736f74bbedbeb30,asset_b61fa7e905cd1a2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000493.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000493.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00564_negative_asset_c412159d54d19f56.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c412159d54d19f56,,file_cbce7689f2e7b16c,asset_c412159d54d19f56,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000494.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000494.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00565_negative_asset_d81ae443cf1200bd.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d81ae443cf1200bd,,file_d681784b24e6089d,asset_d81ae443cf1200bd,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000495.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000495.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00566_negative_asset_f7678a5e6f931254.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f7678a5e6f931254,,file_645c5e886e00759e,asset_f7678a5e6f931254,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000496.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000496.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00567_negative_asset_a9da8bac3bf76043.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_a9da8bac3bf76043,,file_e4dc47555a2f4b23,asset_a9da8bac3bf76043,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000497.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000497.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00568_negative_asset_b61fa7e905cd1a2f.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_b61fa7e905cd1a2f,,file_62093f5328a11df1,asset_b61fa7e905cd1a2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000498.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000498.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00569_negative_asset_c412159d54d19f56.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c412159d54d19f56,,file_02fb6342b36397e3,asset_c412159d54d19f56,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000499.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000499.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00570_negative_asset_d81ae443cf1200bd.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d81ae443cf1200bd,,file_1cfad5c708d77183,asset_d81ae443cf1200bd,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000500.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000500.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00571_negative_asset_f7678a5e6f931254.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f7678a5e6f931254,,file_3ac4684d297103ab,asset_f7678a5e6f931254,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000501.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000501.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00572_negative_asset_a9da8bac3bf76043.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_a9da8bac3bf76043,,file_4b7519384af52cfa,asset_a9da8bac3bf76043,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000502.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000502.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00573_negative_asset_e7fea01bc0b14283.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_e7fea01bc0b14283,,file_fb0d7e73125c05cc,asset_e7fea01bc0b14283,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000503.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000503.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00574_negative_asset_3f363ed316e8c63b.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_3f363ed316e8c63b,,file_9ac929c0e2bb89c7,asset_3f363ed316e8c63b,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000504.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000504.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00575_negative_asset_2a0f570b2f00cb3d.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_2a0f570b2f00cb3d,,file_54e3bd63fdceb305,asset_2a0f570b2f00cb3d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000505.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000505.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00576_negative_asset_f41984001785bb2e.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f41984001785bb2e,,file_0ca7929710908e6d,asset_f41984001785bb2e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000506.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000506.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00577_negative_asset_07c15594c440c640.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_07c15594c440c640,,file_62cb550c0c1eca55,asset_07c15594c440c640,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000507.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000507.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00578_negative_asset_d1e153feb5d24055.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d1e153feb5d24055,,file_80109e6312647797,asset_d1e153feb5d24055,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000508.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000508.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00579_negative_asset_07c15594c440c640.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_07c15594c440c640,,file_87cab4fe9cb57458,asset_07c15594c440c640,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000509.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000509.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00580_negative_asset_d1e153feb5d24055.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d1e153feb5d24055,,file_14cc2fd6c233eebc,asset_d1e153feb5d24055,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000510.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000510.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00581_negative_asset_8dd5c61457b2b3ad.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_8dd5c61457b2b3ad,,file_d0c5fe72a1230b6a,asset_8dd5c61457b2b3ad,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000511.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000511.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00582_negative_asset_42ac010188926cee.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_42ac010188926cee,,file_3151c7fb58875bdb,asset_42ac010188926cee,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000512.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000512.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00583_negative_asset_30eada6e537ba869.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_30eada6e537ba869,,file_72f9e642b73ff79f,asset_30eada6e537ba869,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000513.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000513.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00584_negative_asset_8dd5c61457b2b3ad.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_8dd5c61457b2b3ad,,file_f694c6232887136a,asset_8dd5c61457b2b3ad,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000514.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000514.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00585_negative_asset_42ac010188926cee.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_42ac010188926cee,,file_4a46dc3b70f345eb,asset_42ac010188926cee,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000515.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000515.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00586_negative_asset_30eada6e537ba869.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_30eada6e537ba869,,file_ee319f420cecc510,asset_30eada6e537ba869,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000516.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000516.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00587_negative_asset_aee12920a8e1635a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_aee12920a8e1635a,,file_2f29f8736a753e53,asset_aee12920a8e1635a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000517.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000517.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00588_negative_asset_6916e15b3e5f02d7.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_6916e15b3e5f02d7,,file_923f8f909d6fb52d,asset_6916e15b3e5f02d7,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000518.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000518.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00589_negative_asset_4e608738c595692a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_4e608738c595692a,,file_987145385462b025,asset_4e608738c595692a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000519.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000519.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00590_negative_asset_ea66fd1ad75d8afe.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_ea66fd1ad75d8afe,,file_0d58c2c54e27a062,asset_ea66fd1ad75d8afe,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000520.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000520.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00591_negative_asset_658a08f4cdee1bf6.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_658a08f4cdee1bf6,,file_d7b838ad3c7f0f9b,asset_658a08f4cdee1bf6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000521.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000521.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00592_negative_asset_8226bffb9ee871c5.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_8226bffb9ee871c5,,file_a57c45f4c381c6f3,asset_8226bffb9ee871c5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000522.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000522.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00593_negative_asset_aec6f5737582ccd6.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_aec6f5737582ccd6,,file_39ded8a51a666115,asset_aec6f5737582ccd6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000523.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000523.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00594_negative_asset_f28598b5e6392e36.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f28598b5e6392e36,,file_f9bf2e52219ec041,asset_f28598b5e6392e36,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000524.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000524.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00595_negative_asset_cf42023e5725393c.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_cf42023e5725393c,,file_f319839a367a699e,asset_cf42023e5725393c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000525.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000525.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00596_negative_asset_aee12920a8e1635a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_aee12920a8e1635a,,file_dbe23edbc0f646fa,asset_aee12920a8e1635a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000526.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000526.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00597_negative_asset_6916e15b3e5f02d7.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_6916e15b3e5f02d7,,file_dbf970c1e3ffbc38,asset_6916e15b3e5f02d7,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000527.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000527.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00598_negative_asset_4e608738c595692a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_4e608738c595692a,,file_23a787ecef9fdd7c,asset_4e608738c595692a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000528.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000528.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
