raw_proposal_id,parent_screen_id,parent_screen_path,source_screen_path,bbox,bbox_x,bbox_y,bbox_w,bbox_h,proposal_source,proposal_type,proposal_score,template_name,raw_proposal_crop_path,raw_payload
raw_s0018_0006,screen_0018,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0018.png,vision_platform\ads\collections\input_preclick_latest30_20260720\018_click_success_20260720_131006_464_pre_click.png,"[19,161,15,10]",19,161,15,10,geometry_x,x_geometry,0.715768,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0018_0006.png,"{""score"":0.7157677278752301,""method"":""axis"",""line_down"":[21,161,31,170],""line_up"":[22,170,31,161],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.760479009515275,""center_offset"":0.019209546968340874,""fill"":0.41333333333333333,""axis_union"":0.5806451612903226,""axis_balance"":0.5652173913043478,""continuity"":0.6122448979591837,""max_gap_ratio"":0.14285714285714285,""continuity_coverage"":0.7142857142857143,""axis_span_down_px"":11.808682441711426,""axis_span_up_px"":8.980255126953125,""min_arm_pixels"":4,""min_arm_extent_px"":1.4759143590927124,""min_arm_coverage"":0.75,""center_pixels"":5,""center_thickness_ratio"":0.5409643977267549,""arm_down_neg_px"":12,""arm_down_pos_px"":10,""arm_up_neg_px"":4,""arm_up_pos_px"":8,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":0.75,""arm_up_pos_cov"":0.75,""axis_core_union"":0.3064516129032258,""axis_core_balance"":0.5833333333333334,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_strict"",""mode"":""black""}"
raw_s0018_0007,screen_0018,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0018.png,vision_platform\ads\collections\input_preclick_latest30_20260720\018_click_success_20260720_131006_464_pre_click.png,"[288,228,14,15]",288,228,14,15,geometry_x,x_geometry,0.638913,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0018_0007.png,"{""score"":0.6389128522588755,""method"":""axis"",""line_down"":[288,229,301,241],""line_up"":[288,241,301,229],""angle_down"":43.0,""angle_up"":137.0,""angle_delta"":2.0,""orth_delta"":0.0,""length_ratio"":0.7021583705839772,""center_offset"":0.05282067880034447,""fill"":0.5285714285714286,""axis_union"":0.7387387387387387,""axis_balance"":0.5769230769230769,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":12.140469551086426,""axis_span_up_px"":8.524532318115234,""min_arm_pixels"":7,""min_arm_extent_px"":1.479135274887085,""min_arm_coverage"":0.75,""center_pixels"":26,""center_thickness_ratio"":1.0170432032983598,""arm_down_neg_px"":28,""arm_down_pos_px"":12,""arm_up_neg_px"":7,""arm_up_pos_px"":17,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":0.75,""arm_up_pos_cov"":1.0,""axis_core_union"":0.4144144144144144,""axis_core_balance"":0.5333333333333333,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_strict"",""mode"":""black""}"
raw_s0019_0001,screen_0019,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0019.png,vision_platform\ads\collections\input_preclick_latest30_20260720\019_click_success_20260720_130959_556_pre_click.png,"[915,27,35,29]",915,27,35,29,close_template,template_match,0.845493,close_14.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0019_0001.png,"{""brightness_ratio"":1.2427644912849614}"
raw_s0019_0002,screen_0019,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0019.png,vision_platform\ads\collections\input_preclick_latest30_20260720\019_click_success_20260720_130959_556_pre_click.png,"[911,25,40,33]",911,25,40,33,close_template,template_match,0.986557,close_24.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0019_0002.png,"{""brightness_ratio"":2.5917479403754227}"
raw_s0019_0003,screen_0019,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0019.png,vision_platform\ads\collections\input_preclick_latest30_20260720\019_click_success_20260720_130959_556_pre_click.png,"[921,26,26,28]",921,26,26,28,close_template,template_match,0.82297,close_25.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0019_0003.png,"{""brightness_ratio"":1.4383683302538766}"
raw_s0019_0004,screen_0019,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0019.png,vision_platform\ads\collections\input_preclick_latest30_20260720\019_click_success_20260720_130959_556_pre_click.png,"[913,28,38,32]",913,28,38,32,close_template,template_match,0.822724,close_7.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0019_0004.png,"{""brightness_ratio"":2.1780851998243302}"
raw_s0019_0005,screen_0019,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0019.png,vision_platform\ads\collections\input_preclick_latest30_20260720\019_click_success_20260720_130959_556_pre_click.png,"[918,26,30,30]",918,26,30,30,close_template,template_match,0.834911,close_x_momo.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0019_0005.png,"{""brightness_ratio"":1.1179521914220856}"
raw_s0019_0006,screen_0019,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0019.png,vision_platform\ads\collections\input_preclick_latest30_20260720\019_click_success_20260720_130959_556_pre_click.png,"[923,32,20,20]",923,32,20,20,geometry_x,x_geometry,1.0,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0019_0006.png,"{""score"":1.0,""method"":""axis"",""line_down"":[923,32,942,51],""line_up"":[923,51,942,32],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":1.0,""center_offset"":0.0,""fill"":0.44,""axis_union"":1.0,""axis_balance"":1.0,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":23.829498291015625,""axis_span_up_px"":23.829498291015625,""min_arm_pixels"":36,""min_arm_extent_px"":9.527922630310059,""min_arm_coverage"":1.0,""center_pixels"":44,""center_thickness_ratio"":1.4556548462973702,""arm_down_neg_px"":36,""arm_down_pos_px"":36,""arm_up_neg_px"":36,""arm_up_pos_px"":36,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":1.0,""axis_core_balance"":1.0,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0019_0007,screen_0019,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0019.png,vision_platform\ads\collections\input_preclick_latest30_20260720\019_click_success_20260720_130959_556_pre_click.png,"[843,33,20,20]",843,33,20,20,geometry_x,x_geometry,0.890293,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0019_0007.png,"{""score"":0.8902927863878658,""method"":""axis"",""line_down"":[843,33,862,52],""line_up"":[843,52,862,33],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9546218719019587,""center_offset"":0.024602551013231277,""fill"":0.45,""axis_union"":0.7722222222222223,""axis_balance"":0.9041095890410958,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":21.036426544189453,""axis_span_up_px"":20.081832885742188,""min_arm_pixels"":26,""min_arm_extent_px"":6.522717475891113,""min_arm_coverage"":1.0,""center_pixels"":30,""center_thickness_ratio"":0.9999355835326873,""arm_down_neg_px"":31,""arm_down_pos_px"":31,""arm_up_neg_px"":26,""arm_up_pos_px"":27,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.4777777777777778,""axis_core_balance"":0.8695652173913043,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0020_0001,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,"[913,221,10,12]",913,221,10,12,geometry_x,x_geometry,0.891163,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0020_0001.png,"{""score"":0.8911625087296624,""method"":""axis"",""line_down"":[913,222,922,231],""line_up"":[913,231,922,222],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.8537415530831034,""center_offset"":0.03183748573064804,""fill"":0.48333333333333334,""axis_union"":0.896551724137931,""axis_balance"":0.8571428571428571,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":8.874190330505371,""axis_span_up_px"":10.394469261169434,""min_arm_pixels"":6,""min_arm_extent_px"":3.1729702949523926,""min_arm_coverage"":1.0,""center_pixels"":12,""center_thickness_ratio"":1.1511337897315264,""arm_down_neg_px"":12,""arm_down_pos_px"":6,""arm_up_neg_px"":12,""arm_up_pos_px"":10,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.6551724137931034,""axis_core_balance"":0.9,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_strict"",""mode"":""black""}"
raw_s0020_0002,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,"[762,235,10,8]",762,235,10,8,geometry_x,x_geometry,0.834565,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0020_0002.png,"{""score"":0.8345648801324235,""method"":""axis"",""line_down"":[763,235,770,242],""line_up"":[763,242,770,235],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9921875543299251,""center_offset"":0.042924314737319946,""fill"":0.55,""axis_union"":0.5681818181818182,""axis_balance"":0.9230769230769231,""continuity"":0.5102040816326531,""max_gap_ratio"":0.2857142857142857,""continuity_coverage"":0.7142857142857143,""axis_span_down_px"":9.050966262817383,""axis_span_up_px"":8.980256080627441,""min_arm_pixels"":4,""min_arm_extent_px"":2.6012191772460938,""min_arm_coverage"":0.75,""center_pixels"":5,""center_thickness_ratio"":0.8265478136829364,""arm_down_neg_px"":4,""arm_down_pos_px"":5,""arm_up_neg_px"":5,""arm_up_pos_px"":6,""arm_down_neg_cov"":0.75,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":0.75,""arm_up_pos_cov"":0.75,""axis_core_union"":0.5681818181818182,""axis_core_balance"":0.9230769230769231,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0020_0003,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,"[612,209,10,10]",612,209,10,10,geometry_x,x_geometry,0.808575,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0020_0003.png,"{""score"":0.8085745240467319,""method"":""axis"",""line_down"":[612,209,621,218],""line_up"":[612,218,621,209],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.8936169988898579,""center_offset"":0.11076953262090683,""fill"":0.39,""axis_union"":0.7948717948717948,""axis_balance"":0.7222222222222222,""continuity"":0.7346938775510204,""max_gap_ratio"":0.14285714285714285,""continuity_coverage"":0.8571428571428571,""axis_span_down_px"":9.970205307006836,""axis_span_up_px"":8.909544944763184,""min_arm_pixels"":3,""min_arm_extent_px"":1.8648232221603394,""min_arm_coverage"":0.75,""center_pixels"":4,""center_thickness_ratio"":0.5917115783270276,""arm_down_neg_px"":11,""arm_down_pos_px"":5,""arm_up_neg_px"":8,""arm_up_pos_px"":3,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":0.75,""axis_core_union"":0.5641025641025641,""axis_core_balance"":0.8333333333333334,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0020_0004,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,"[586,223,12,9]",586,223,12,9,geometry_x,x_geometry,0.778523,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0020_0004.png,"{""score"":0.7785225675855832,""method"":""axis"",""line_down"":[588,223,596,231],""line_up"":[588,231,596,223],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.925233722019217,""center_offset"":0.076087586581707,""fill"":0.3611111111111111,""axis_union"":0.5897435897435898,""axis_balance"":0.7692307692307693,""continuity"":0.7346938775510204,""max_gap_ratio"":0.14285714285714285,""continuity_coverage"":0.8571428571428571,""axis_span_down_px"":7.566041946411133,""axis_span_up_px"":7.000357151031494,""min_arm_pixels"":1,""min_arm_extent_px"":0.9395184516906738,""min_arm_coverage"":0.25,""center_pixels"":9,""center_thickness_ratio"":1.3798736365056945,""arm_down_neg_px"":6,""arm_down_pos_px"":2,""arm_up_neg_px"":1,""arm_up_pos_px"":8,""arm_down_neg_cov"":0.75,""arm_down_pos_cov"":0.5,""arm_up_neg_cov"":0.25,""arm_up_pos_cov"":1.0,""axis_core_union"":0.358974358974359,""axis_core_balance"":1.0,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_soft"",""mode"":""white""}"
raw_s0020_0005,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,"[473,209,10,10]",473,209,10,10,geometry_x,x_geometry,0.773351,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0020_0005.png,"{""score"":0.773351252953191,""method"":""axis"",""line_down"":[473,209,482,218],""line_up"":[473,218,482,209],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.8456375735652059,""center_offset"":0.09230506420135498,""fill"":0.41,""axis_union"":0.7560975609756098,""axis_balance"":0.631578947368421,""continuity"":0.7346938775510204,""max_gap_ratio"":0.14285714285714285,""continuity_coverage"":0.8571428571428571,""axis_span_down_px"":10.535890579223633,""axis_span_up_px"":8.909544944763184,""min_arm_pixels"":3,""min_arm_extent_px"":1.8648232221603394,""min_arm_coverage"":0.5,""center_pixels"":6,""center_thickness_ratio"":0.9673109129095152,""arm_down_neg_px"":11,""arm_down_pos_px"":5,""arm_up_neg_px"":6,""arm_up_pos_px"":3,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":0.5,""arm_up_neg_cov"":0.75,""arm_up_pos_cov"":0.75,""axis_core_union"":0.5365853658536586,""axis_core_balance"":0.6923076923076923,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0020_0006,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,"[287,228,15,15]",287,228,15,15,geometry_x,x_geometry,0.751292,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0020_0006.png,"{""score"":0.7512916638721185,""method"":""axis"",""line_down"":[301,242,301,242],""line_up"":[287,242,301,228],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.7090396224983153,""center_offset"":0.023720409721136093,""fill"":0.52,""axis_union"":0.7863247863247863,""axis_balance"":0.5081967213114754,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":12.515789031982422,""axis_span_up_px"":8.874190330505371,""min_arm_pixels"":10,""min_arm_extent_px"":2.2315492630004883,""min_arm_coverage"":0.75,""center_pixels"":29,""center_thickness_ratio"":1.0978334121430648,""arm_down_neg_px"":28,""arm_down_pos_px"":14,""arm_up_neg_px"":10,""arm_up_pos_px"":15,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":0.75,""arm_up_pos_cov"":1.0,""axis_core_union"":0.41025641025641024,""axis_core_balance"":0.5,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_soft"",""mode"":""black""}"
raw_s0021_0001,screen_0021,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0021.png,vision_platform\ads\collections\input_preclick_latest30_20260720\021_click_success_20260720_130930_231_pre_click.png,"[512,147,28,27]",512,147,28,27,geometry_x,x_geometry,0.901446,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0021_0001.png,"{""score"":0.9014463539151262,""method"":""axis"",""line_down"":[512,147,538,173],""line_up"":[513,173,538,147],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.993464045373835,""center_offset"":0.02079656347632408,""fill"":0.533068783068783,""axis_union"":0.771712158808933,""axis_balance"":0.9079754601226994,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":27.04683494567871,""axis_span_up_px"":26.870058059692383,""min_arm_pixels"":61,""min_arm_extent_px"":9.468582153320312,""min_arm_coverage"":1.0,""center_pixels"":48,""center_thickness_ratio"":0.689878481116234,""arm_down_neg_px"":61,""arm_down_pos_px"":77,""arm_up_neg_px"":61,""arm_up_pos_px"":74,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.4317617866004963,""axis_core_balance"":0.8913043478260869,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
