candidate_id,parent_screen_id,parent_screen_path,source_screen_path,source_session,timestamp,creative_id_or_group,bbox,bbox_x,bbox_y,bbox_w,bbox_h,raw_bbox_crop_path,context_crop_path,canonical_crop_path,overlay_path,proposal_sources,proposal_types,proposal_scores,proposal_score_max,raw_proposal_ids,nms_group_id,raw_proposal_count,overflow,review_status,visual_families,is_holdout,split_group,classifier_x_mark,classifier_play_triangle,classifier_google_play,classifier_next,classifier_free,classifier_got,classifier_arrow
cxp_s0021_007,screen_0021,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0021.png,vision_platform\ads\collections\input_preclick_latest30_20260720\021_click_success_20260720_130930_231_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[709,151,8,10]",709,151,8,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0021_007_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0021_007_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0021_007_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0021_overlay.png,geometry_x,x_geometry,0.785584,0.785584,raw_s0021_0007,nms_s0021_007,1,0,pending,,0,input_preclick_latest30_20260720:screen_0021,0.25596,0.0344,0.05938,0.16303,0.16192,0.04736,0.13196
cxp_s0021_008,screen_0021,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0021.png,vision_platform\ads\collections\input_preclick_latest30_20260720\021_click_success_20260720_130930_231_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[19,161,15,10]",19,161,15,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0021_008_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0021_008_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0021_008_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0021_overlay.png,geometry_x,x_geometry,0.715768,0.715768,raw_s0021_0008,nms_s0021_008,1,0,pending,,0,input_preclick_latest30_20260720:screen_0021,0.57597,0.18099,0.14064,0.20304,0.38564,0.03619,0.23321
cxp_s0021_009,screen_0021,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0021.png,vision_platform\ads\collections\input_preclick_latest30_20260720\021_click_success_20260720_130930_231_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[288,228,14,15]",288,228,14,15,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0021_009_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0021_009_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0021_009_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0021_overlay.png,geometry_x,x_geometry,0.638913,0.638913,raw_s0021_0009,nms_s0021_009,1,0,pending,,0,input_preclick_latest30_20260720:screen_0021,0.525,0.35484,0.34228,0.54278,0.30726,0.27062,0.2791
cxp_s0022_001,screen_0022,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0022.png,vision_platform\ads\collections\input_preclick_latest30_20260720\022_click_success_20260720_130923_875_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[923,32,20,20]",923,32,20,20,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0022_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0022_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0022_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0022_overlay.png,geometry_x,x_geometry,1.000000,1.0,raw_s0022_0006,nms_s0022_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0022,0.85223,0.07432,0.06671,0.06225,0.04037,0.08914,0.77885
cxp_s0022_002,screen_0022,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0022.png,vision_platform\ads\collections\input_preclick_latest30_20260720\022_click_success_20260720_130923_875_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[911,25,40,35]",911,25,40,35,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0022_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0022_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0022_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0022_overlay.png,close_template,template_match,0.986557|0.845493|0.834911|0.822970|0.822718,0.986557,raw_s0022_0002|raw_s0022_0001|raw_s0022_0005|raw_s0022_0003|raw_s0022_0004,nms_s0022_002,5,0,pending,,0,input_preclick_latest30_20260720:screen_0022,0.48964,0.00347,0.01173,0.02192,0.05419,0.00914,0.78615
cxp_s0022_003,screen_0022,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0022.png,vision_platform\ads\collections\input_preclick_latest30_20260720\022_click_success_20260720_130923_875_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[843,33,20,20]",843,33,20,20,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0022_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0022_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0022_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0022_overlay.png,geometry_x,x_geometry,0.890293,0.890293,raw_s0022_0007,nms_s0022_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0022,0.11393,0.00202,0.00809,0.01487,0.18558,0.00285,0.11278
cxp_s0023_001,screen_0023,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0023.png,vision_platform\ads\collections\input_preclick_latest30_20260720\023_click_success_20260720_130903_720_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[913,222,10,10]",913,222,10,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0023_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0023_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0023_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0023_overlay.png,geometry_x,x_geometry,0.923745,0.923745,raw_s0023_0001,nms_s0023_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0023,0.05778,0.00193,0.0008,0.01171,0.14112,0.03083,0.08688
cxp_s0023_002,screen_0023,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0023.png,vision_platform\ads\collections\input_preclick_latest30_20260720\023_click_success_20260720_130903_720_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[901,222,11,10]",901,222,11,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0023_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0023_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0023_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0023_overlay.png,geometry_x,x_geometry,0.864503,0.864503,raw_s0023_0002,nms_s0023_002,1,0,pending,,0,input_preclick_latest30_20260720:screen_0023,0.04642,0.00482,0.01179,0.06347,0.06547,0.04825,0.10346
cxp_s0023_003,screen_0023,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0023.png,vision_platform\ads\collections\input_preclick_latest30_20260720\023_click_success_20260720_130903_720_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[762,235,10,8]",762,235,10,8,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0023_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0023_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0023_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0023_overlay.png,geometry_x,x_geometry,0.834565,0.834565,raw_s0023_0003,nms_s0023_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0023,0.02097,0.0007,0.00122,0.03438,0.03787,0.00277,0.04015
cxp_s0023_004,screen_0023,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0023.png,vision_platform\ads\collections\input_preclick_latest30_20260720\023_click_success_20260720_130903_720_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[612,209,10,10]",612,209,10,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0023_004_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0023_004_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0023_004_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0023_overlay.png,geometry_x,x_geometry,0.808575,0.808575,raw_s0023_0004,nms_s0023_004,1,0,pending,,0,input_preclick_latest30_20260720:screen_0023,0.08274,0.00162,0.00301,0.0411,0.42177,0.07425,0.25272
cxp_s0023_005,screen_0023,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0023.png,vision_platform\ads\collections\input_preclick_latest30_20260720\023_click_success_20260720_130903_720_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[892,209,10,10]",892,209,10,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0023_005_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0023_005_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0023_005_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0023_overlay.png,geometry_x,x_geometry,0.781528,0.781528,raw_s0023_0005,nms_s0023_005,1,0,pending,,0,input_preclick_latest30_20260720:screen_0023,0.15954,0.00253,0.0047,0.04027,0.42899,0.11392,0.21989
cxp_s0023_006,screen_0023,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0023.png,vision_platform\ads\collections\input_preclick_latest30_20260720\023_click_success_20260720_130903_720_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[586,223,12,9]",586,223,12,9,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0023_006_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0023_006_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0023_006_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0023_overlay.png,geometry_x,x_geometry,0.778523,0.778523,raw_s0023_0006,nms_s0023_006,1,0,pending,,0,input_preclick_latest30_20260720:screen_0023,0.06087,0.00196,0.02078,0.12429,0.10867,0.00534,0.25317
cxp_s0023_007,screen_0023,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0023.png,vision_platform\ads\collections\input_preclick_latest30_20260720\023_click_success_20260720_130903_720_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[473,209,10,10]",473,209,10,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0023_007_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0023_007_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0023_007_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0023_overlay.png,geometry_x,x_geometry,0.773351,0.773351,raw_s0023_0007,nms_s0023_007,1,0,pending,,0,input_preclick_latest30_20260720:screen_0023,0.2092,0.0028,0.0063,0.0502,0.46907,0.09039,0.32658
cxp_s0023_008,screen_0023,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0023.png,vision_platform\ads\collections\input_preclick_latest30_20260720\023_click_success_20260720_130903_720_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[287,228,15,15]",287,228,15,15,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0023_008_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0023_008_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0023_008_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0023_overlay.png,geometry_x,x_geometry,0.751292,0.751292,raw_s0023_0008,nms_s0023_008,1,0,pending,,0,input_preclick_latest30_20260720:screen_0023,0.87336,0.08052,0.0072,0.0143,0.03232,0.00144,0.74512
cxp_s0023_009,screen_0023,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0023.png,vision_platform\ads\collections\input_preclick_latest30_20260720\023_click_success_20260720_130903_720_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[907,164,8,10]",907,164,8,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0023_009_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0023_009_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0023_009_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0023_overlay.png,geometry_x,x_geometry,0.733895,0.733895,raw_s0023_0009,nms_s0023_009,1,0,pending,,0,input_preclick_latest30_20260720:screen_0023,0.26706,0.02313,0.01844,0.08279,0.0979,0.03642,0.25323
cxp_s0024_001,screen_0024,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0024.png,vision_platform\ads\collections\input_preclick_latest30_20260720\024_click_success_20260720_130853_791_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[512,147,28,27]",512,147,28,27,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0024_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0024_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0024_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0024_overlay.png,geometry_x,x_geometry,0.901446,0.901446,raw_s0024_0001,nms_s0024_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0024,0.29514,0.00035,0.00035,0.03541,0.00749,0.00168,0.11362
