image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00613_negative_asset_a90bf6e8c30e3f01.png,negative,0,0,0,0,0,0,0,train,content:asset_a90bf6e8c30e3f01,file_ce61e804b5433bad,asset_a90bf6e8c30e3f01,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000316.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00614_negative_asset_a2def49787a601f9.png,negative,0,0,0,0,0,0,0,train,content:asset_a2def49787a601f9,file_4f62c0a24236e839,asset_a2def49787a601f9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000317.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00615_negative_asset_4b068622ed61adf2.png,negative,0,0,0,0,0,0,0,train,content:asset_4b068622ed61adf2,file_f0c6e47b17f299af,asset_4b068622ed61adf2,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000318.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00616_negative_asset_42af79d6f3977354.png,negative,0,0,0,0,0,0,0,test,content:asset_42af79d6f3977354,file_9215811702b5bf4e,asset_42af79d6f3977354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000319.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00617_negative_asset_2fb49c996019a16e.png,negative,0,0,0,0,0,0,0,val,content:asset_2fb49c996019a16e,file_4132ab7be97bcab6,asset_2fb49c996019a16e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000320.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00618_negative_asset_03f12eaabb1d5d91.png,negative,0,0,0,0,0,0,0,train,content:asset_03f12eaabb1d5d91,file_a039d795385464cd,asset_03f12eaabb1d5d91,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000321.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00619_negative_asset_cd4feeeba2a6e045.png,negative,0,0,0,0,0,0,0,val,content:asset_cd4feeeba2a6e045,file_a2f05c715f944360,asset_cd4feeeba2a6e045,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000322.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00620_negative_asset_a2def49787a601f9.png,negative,0,0,0,0,0,0,0,train,content:asset_a2def49787a601f9,file_0a806ecf64a8466a,asset_a2def49787a601f9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000323.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00621_negative_asset_4b068622ed61adf2.png,negative,0,0,0,0,0,0,0,train,content:asset_4b068622ed61adf2,file_6b3433b6719e3cf2,asset_4b068622ed61adf2,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000324.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00622_negative_asset_42af79d6f3977354.png,negative,0,0,0,0,0,0,0,test,content:asset_42af79d6f3977354,file_5cb230a2c08bfbaa,asset_42af79d6f3977354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000325.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00623_negative_asset_597e4fc09ad77f6a.png,negative,0,0,0,0,0,0,0,train,content:asset_597e4fc09ad77f6a,file_404ea00f75b23ecf,asset_597e4fc09ad77f6a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000326.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00624_negative_asset_68809f272d8661a8.png,negative,0,0,0,0,0,0,0,train,content:asset_68809f272d8661a8,file_2ea14d486c15dd39,asset_68809f272d8661a8,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000327.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00625_negative_asset_60cc72e9e8403906.png,negative,0,0,0,0,0,0,0,train,content:asset_60cc72e9e8403906,file_1103b5d3f1768c92,asset_60cc72e9e8403906,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000328.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00626_negative_asset_cd4feeeba2a6e045.png,negative,0,0,0,0,0,0,0,val,content:asset_cd4feeeba2a6e045,file_a5f98309afd90b77,asset_cd4feeeba2a6e045,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000329.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00627_negative_asset_a2def49787a601f9.png,negative,0,0,0,0,0,0,0,train,content:asset_a2def49787a601f9,file_6982a6c32172e754,asset_a2def49787a601f9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000330.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00628_negative_asset_4b068622ed61adf2.png,negative,0,0,0,0,0,0,0,train,content:asset_4b068622ed61adf2,file_44de320c22e8967d,asset_4b068622ed61adf2,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000331.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00629_negative_asset_42af79d6f3977354.png,negative,0,0,0,0,0,0,0,test,content:asset_42af79d6f3977354,file_6bb4379479fb8dc8,asset_42af79d6f3977354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000332.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00630_negative_asset_597e4fc09ad77f6a.png,negative,0,0,0,0,0,0,0,train,content:asset_597e4fc09ad77f6a,file_0deff6a5e370b6e8,asset_597e4fc09ad77f6a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000333.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00631_negative_asset_68809f272d8661a8.png,negative,0,0,0,0,0,0,0,train,content:asset_68809f272d8661a8,file_18e5c6f678bb8682,asset_68809f272d8661a8,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000334.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00632_negative_asset_60cc72e9e8403906.png,negative,0,0,0,0,0,0,0,train,content:asset_60cc72e9e8403906,file_5731f3e2b74db0da,asset_60cc72e9e8403906,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000335.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00633_negative_asset_d049e2e5337d8fee.png,negative,0,0,0,0,0,0,0,train,content:asset_d049e2e5337d8fee,file_3efd5fff0535d842,asset_d049e2e5337d8fee,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000336.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00634_negative_asset_78200bb8f99dc1dc.png,negative,0,0,0,0,0,0,0,train,content:asset_78200bb8f99dc1dc,file_84f81bc6b8589bf5,asset_78200bb8f99dc1dc,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000337.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00635_negative_asset_a2def49787a601f9.png,negative,0,0,0,0,0,0,0,train,content:asset_a2def49787a601f9,file_ad2c5dad7e41cf6d,asset_a2def49787a601f9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000338.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00636_negative_asset_df59bfeb9efde882.png,negative,0,0,0,0,0,0,0,train,content:asset_df59bfeb9efde882,file_bc4916ac2ac9067a,asset_df59bfeb9efde882,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000339.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00637_negative_asset_42af79d6f3977354.png,negative,0,0,0,0,0,0,0,test,content:asset_42af79d6f3977354,file_3a183a0a02450988,asset_42af79d6f3977354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000340.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00638_negative_asset_ad8ab8e8dd9e1cd1.png,negative,0,0,0,0,0,0,0,train,content:asset_ad8ab8e8dd9e1cd1,file_1835d59ff2e3d0a0,asset_ad8ab8e8dd9e1cd1,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000341.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00639_negative_asset_2d6f100f7b65e9e4.png,negative,0,0,0,0,0,0,0,train,content:asset_2d6f100f7b65e9e4,file_218cf005980c6e7b,asset_2d6f100f7b65e9e4,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000342.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00640_negative_asset_d049e2e5337d8fee.png,negative,0,0,0,0,0,0,0,train,content:asset_d049e2e5337d8fee,file_99de56bfa2edab5c,asset_d049e2e5337d8fee,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000343.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00641_negative_asset_78200bb8f99dc1dc.png,negative,0,0,0,0,0,0,0,train,content:asset_78200bb8f99dc1dc,file_a3e60bf035623387,asset_78200bb8f99dc1dc,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000344.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00642_negative_asset_a2def49787a601f9.png,negative,0,0,0,0,0,0,0,train,content:asset_a2def49787a601f9,file_ac3dd2fde9d8bd59,asset_a2def49787a601f9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000345.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00643_negative_asset_df59bfeb9efde882.png,negative,0,0,0,0,0,0,0,train,content:asset_df59bfeb9efde882,file_7eaa6c88ca6e0c54,asset_df59bfeb9efde882,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000346.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00644_negative_asset_42af79d6f3977354.png,negative,0,0,0,0,0,0,0,test,content:asset_42af79d6f3977354,file_81c63211c9437130,asset_42af79d6f3977354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000347.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00645_negative_asset_ad8ab8e8dd9e1cd1.png,negative,0,0,0,0,0,0,0,train,content:asset_ad8ab8e8dd9e1cd1,file_cfb05e46e18a00c8,asset_ad8ab8e8dd9e1cd1,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000348.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00646_negative_asset_2d6f100f7b65e9e4.png,negative,0,0,0,0,0,0,0,train,content:asset_2d6f100f7b65e9e4,file_b5c10a6d5a07e8c5,asset_2d6f100f7b65e9e4,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000349.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00647_negative_asset_ef41f623b88483c2.png,negative,0,0,0,0,0,0,0,train,content:asset_ef41f623b88483c2,file_89389865da304844,asset_ef41f623b88483c2,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000350.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00648_negative_asset_ed6521302e7d3560.png,negative,0,0,0,0,0,0,0,test,content:asset_ed6521302e7d3560,file_cfc0f2f8b4fee847,asset_ed6521302e7d3560,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000351.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00649_negative_asset_5ecfccca33b63d71.png,negative,0,0,0,0,0,0,0,val,content:asset_5ecfccca33b63d71,file_2104552c1667fa38,asset_5ecfccca33b63d71,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000352.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00650_negative_asset_a2def49787a601f9.png,negative,0,0,0,0,0,0,0,train,content:asset_a2def49787a601f9,file_e7d620e73f7e6506,asset_a2def49787a601f9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000353.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00651_negative_asset_4b068622ed61adf2.png,negative,0,0,0,0,0,0,0,train,content:asset_4b068622ed61adf2,file_01184174149575c1,asset_4b068622ed61adf2,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000354.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00652_negative_asset_42af79d6f3977354.png,negative,0,0,0,0,0,0,0,test,content:asset_42af79d6f3977354,file_bb33204c2d173671,asset_42af79d6f3977354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000355.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00653_negative_asset_37e8fee3e074855a.png,negative,0,0,0,0,0,0,0,train,content:asset_37e8fee3e074855a,file_2689bf8f60a2232d,asset_37e8fee3e074855a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000356.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00654_negative_asset_ef41f623b88483c2.png,negative,0,0,0,0,0,0,0,train,content:asset_ef41f623b88483c2,file_ab9931bcec4ad6f0,asset_ef41f623b88483c2,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000357.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00655_negative_asset_ed6521302e7d3560.png,negative,0,0,0,0,0,0,0,test,content:asset_ed6521302e7d3560,file_f78ca7c3d9da81bc,asset_ed6521302e7d3560,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000358.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00656_negative_asset_5ecfccca33b63d71.png,negative,0,0,0,0,0,0,0,val,content:asset_5ecfccca33b63d71,file_e31f4b7779e59994,asset_5ecfccca33b63d71,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000359.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00657_negative_asset_a2def49787a601f9.png,negative,0,0,0,0,0,0,0,train,content:asset_a2def49787a601f9,file_74e2693350bdc202,asset_a2def49787a601f9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000360.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00658_negative_asset_4b068622ed61adf2.png,negative,0,0,0,0,0,0,0,train,content:asset_4b068622ed61adf2,file_e0e7cd1b5bb32460,asset_4b068622ed61adf2,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000361.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00659_negative_asset_42af79d6f3977354.png,negative,0,0,0,0,0,0,0,test,content:asset_42af79d6f3977354,file_359073feb3e998cb,asset_42af79d6f3977354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000362.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00660_negative_asset_37e8fee3e074855a.png,negative,0,0,0,0,0,0,0,train,content:asset_37e8fee3e074855a,file_2d7beffe0b73c5eb,asset_37e8fee3e074855a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000363.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00661_negative_asset_a2def49787a601f9.png,negative,0,0,0,0,0,0,0,train,content:asset_a2def49787a601f9,file_b06bfd083cd62f0f,asset_a2def49787a601f9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000364.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00662_negative_asset_4b068622ed61adf2.png,negative,0,0,0,0,0,0,0,train,content:asset_4b068622ed61adf2,file_48daf11d80036707,asset_4b068622ed61adf2,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000365.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00663_negative_asset_42af79d6f3977354.png,negative,0,0,0,0,0,0,0,test,content:asset_42af79d6f3977354,file_882ed2d5cd6931e1,asset_42af79d6f3977354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000366.png,0
