annotation_id,screen_id,image_path,original_path,instance_id,content_id,bbox_id,bbox_x,bbox_y,bbox_w,bbox_h,category,label_kind,label_source,annotation_completeness,legacy_bbox_class,legacy_bbox_label,proposal_source,template_name,screen_change_score,split_group,split
v2_ann_000492,vis_det_v2_000448,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000448.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_110020_511\pre_click.png,file_a7238cac90477245,asset_c914a713b30a441f,751,903.755,17.896,40.905,37.071,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_110020_511:pre_click,val
v2_ann_000493,vis_det_v2_000449,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000449.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_110026_161\pre_click.png,file_7a774993b4416db0,asset_f6d315160a8d6a9f,659,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_110026_161:pre_click,train
v2_ann_000494,vis_det_v2_000450,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000450.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_110100_889\pre_click.png,file_d3f3a5adc54b2ad1,asset_95356b68cbf9a65f,641,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_110100_889:pre_click,train
v2_ann_000495,vis_det_v2_000451,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000451.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_110136_157\pre_click.png,file_49c2a1dc729142c1,asset_4e2a0ea5fcdc1a65,636,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_110136_157:pre_click,train
v2_ann_000496,vis_det_v2_000452,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000452.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_110210_240\pre_click.png,file_5d4663a33a227595,asset_81beb707046634bd,635,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_110210_240:pre_click,train
v2_ann_000497,vis_det_v2_000453,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000453.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_110729_099\pre_click.png,file_b209bbf8c1dce5a7,asset_482a2402357bb123,739,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_110729_099:pre_click,train
v2_ann_000498,vis_det_v2_000454,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000454.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_115600_243\pre_click.png,file_3b1b55413c1ac610,asset_3dcac8976c71e91a,705,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_115600_243:pre_click,train
v2_ann_000499,vis_det_v2_000455,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000455.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_115653_777\pre_click.png,file_8dd4564f797e6cd3,asset_8c132622d8aa14cc,680,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_115653_777:pre_click,train
v2_ann_000500,vis_det_v2_000456,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000456.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_115749_527\pre_click.png,file_c9e54bdc30ea89ea,asset_bf150f377d45ec29,681,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_115749_527:pre_click,train
v2_ann_000501,vis_det_v2_000457,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000457.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_115828_348\pre_click.png,file_5c189dbb9f24f865,asset_dae01ea3a10e0fca,651,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_115828_348:pre_click,train
v2_ann_000502,vis_det_v2_000458,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000458.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_115905_540\pre_click.png,file_a4e8ca4f12e4a1e7,asset_5a035e32e05ad547,654,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_115905_540:pre_click,train
v2_ann_000503,vis_det_v2_000459,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000459.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_115942_680\pre_click.png,file_427167688f3a10e3,asset_d7415bfa8d450b2c,647,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_115942_680:pre_click,train
v2_ann_000504,vis_det_v2_000460,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000460.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_130853_791\pre_click.png,file_8cbd8a1357817b03,asset_24a94dbe38265bcc,697,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_130853_791:pre_click,train
v2_ann_000505,vis_det_v2_000461,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000461.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_130930_231\pre_click.png,file_4d3a64d5566fab53,asset_572f6925331932d4,693,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_130930_231:pre_click,train
v2_ann_000506,vis_det_v2_000462,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000462.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_131006_464\pre_click.png,file_c23b4c0661f8633b,asset_d4ab88c2cefea08a,660,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_131006_464:pre_click,train
v2_ann_000507,vis_det_v2_000463,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000463.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_131041_867\pre_click.png,file_c93badaec6a95e16,asset_ce3d7f830de7f120,637,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_131041_867:pre_click,train
v2_ann_000508,vis_det_v2_000464,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000464.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_131117_976\pre_click.png,file_0151551db9ed20a7,asset_d4ba9ad784756927,640,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_131117_976:pre_click,test
v2_ann_000509,vis_det_v2_000465,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000465.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_131153_058\pre_click.png,file_2196ca0a8a983fc8,asset_b9d118af431c2357,633,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260720_131153_058:pre_click,train
v2_ann_000510,vis_det_v2_000466,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000466.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260721_085150_658\pre_click.png,file_ae214f5a454331d8,asset_ab443b529d8dcef2,972,410.467,351.028,105.421,28.037,visual_candidate,manual_positive,manual_bbox,partial_annotation,visual_candidate,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260721_085150_658:pre_click,train
v2_ann_000511,vis_det_v2_000466,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000466.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260721_085150_658\pre_click.png,file_ae214f5a454331d8,asset_ab443b529d8dcef2,973,551.776,349.907,103.178,31.402,visual_candidate,manual_positive,manual_bbox,partial_annotation,visual_candidate,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260721_085150_658:pre_click,train
v2_ann_000512,vis_det_v2_000466,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000466.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260721_085150_658\pre_click.png,file_ae214f5a454331d8,asset_ab443b529d8dcef2,974,688.598,348.785,107.664,32.523,visual_candidate,manual_positive,manual_bbox,partial_annotation,visual_candidate,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260721_085150_658:pre_click,train
v2_ann_000513,vis_det_v2_000466,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000466.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260721_085150_658\pre_click.png,file_ae214f5a454331d8,asset_ab443b529d8dcef2,975,828.785,349.907,103.178,31.402,visual_candidate,manual_positive,manual_bbox,partial_annotation,visual_candidate,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260721_085150_658:pre_click,train
v2_ann_000514,vis_det_v2_000467,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000467.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260721_085211_394\pre_click.png,file_d59fab4840128edd,asset_a33feea81188458a,886,905.047,16.822,41.495,37.009,visual_candidate,manual_positive,manual_bbox,partial_annotation,visual_candidate,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260721_085211_394:pre_click,train
v2_ann_000515,vis_det_v2_000468,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000468.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260721_085217_545\pre_click.png,file_8908d83094487e6f,asset_d705f34821f8766d,880,407.103,136.822,137.944,38.131,visual_candidate,manual_positive,manual_bbox,partial_annotation,visual_candidate,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260721_085217_545:pre_click,test
v2_ann_000516,vis_det_v2_000469,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000469.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260721_085227_295\pre_click.png,file_3323f36e76841a43,asset_5288daf1b4fca087,976,410.467,351.028,105.421,28.037,visual_candidate,manual_positive,manual_bbox,partial_annotation,visual_candidate,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260721_085227_295:pre_click,train
