image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01014_negative_asset_37a8095027de793b.png,negative,0,0,0,0,0,0,0,val,content:asset_37a8095027de793b,file_2835bf6b613bb260,asset_37a8095027de793b,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000479.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01015_negative_asset_0eb7001fb90c7ab5.png,negative,0,0,0,0,0,0,0,train,content:asset_0eb7001fb90c7ab5,file_18d1b5108e9f08b8,asset_0eb7001fb90c7ab5,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000480.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01016_negative_asset_e81029be4d5f2f38.png,negative,0,0,0,0,0,0,0,train,content:asset_e81029be4d5f2f38,file_7eaed53e6221e854,asset_e81029be4d5f2f38,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000481.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01017_negative_asset_0b590b370863f8c6.png,negative,0,0,0,0,0,0,0,train,content:asset_0b590b370863f8c6,file_247878eeb2153bcd,asset_0b590b370863f8c6,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000482.png,1
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01018_negative_asset_c6b501de27429b96.png,negative,0,0,0,0,0,0,0,val,content:asset_c6b501de27429b96,file_9eee08746eb5772e,asset_c6b501de27429b96,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000483.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01019_negative_asset_be923395b401e764.png,negative,0,0,0,0,0,0,0,val,content:asset_be923395b401e764,file_c71ae0f3a13520fc,asset_be923395b401e764,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000484.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01020_negative_asset_c6b501de27429b96.png,negative,0,0,0,0,0,0,0,val,content:asset_c6b501de27429b96,file_92152b71dcfb2dc1,asset_c6b501de27429b96,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000485.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01021_negative_asset_be923395b401e764.png,negative,0,0,0,0,0,0,0,val,content:asset_be923395b401e764,file_25dbbfdb3b13b598,asset_be923395b401e764,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000486.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01022_negative_asset_c412159d54d19f56.png,negative,0,0,0,0,0,0,0,train,content:asset_c412159d54d19f56,file_698ab4d8dfdaa70c,asset_c412159d54d19f56,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000487.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01023_negative_asset_e3338db9463b440a.png,negative,0,0,0,0,0,0,0,train,content:asset_e3338db9463b440a,file_25cdece063e952b2,asset_e3338db9463b440a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000488.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01024_negative_asset_a9da8bac3bf76043.png,negative,0,0,0,0,0,0,0,train,content:asset_a9da8bac3bf76043,file_1e09171eccd10a88,asset_a9da8bac3bf76043,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000489.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01025_negative_asset_c412159d54d19f56.png,negative,0,0,0,0,0,0,0,train,content:asset_c412159d54d19f56,file_88b0a092c83df5ed,asset_c412159d54d19f56,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000490.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01026_negative_asset_e3338db9463b440a.png,negative,0,0,0,0,0,0,0,train,content:asset_e3338db9463b440a,file_5f26f1784fef09f1,asset_e3338db9463b440a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000491.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01027_negative_asset_a9da8bac3bf76043.png,negative,0,0,0,0,0,0,0,train,content:asset_a9da8bac3bf76043,file_06f176974802dfd8,asset_a9da8bac3bf76043,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000492.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01028_negative_asset_b61fa7e905cd1a2f.png,negative,0,0,0,0,0,0,0,train,content:asset_b61fa7e905cd1a2f,file_c736f74bbedbeb30,asset_b61fa7e905cd1a2f,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000493.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01029_negative_asset_c412159d54d19f56.png,negative,0,0,0,0,0,0,0,train,content:asset_c412159d54d19f56,file_cbce7689f2e7b16c,asset_c412159d54d19f56,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000494.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01030_negative_asset_d81ae443cf1200bd.png,negative,0,0,0,0,0,0,0,train,content:asset_d81ae443cf1200bd,file_d681784b24e6089d,asset_d81ae443cf1200bd,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000495.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01031_negative_asset_f7678a5e6f931254.png,negative,0,0,0,0,0,0,0,train,content:asset_f7678a5e6f931254,file_645c5e886e00759e,asset_f7678a5e6f931254,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000496.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01032_negative_asset_a9da8bac3bf76043.png,negative,0,0,0,0,0,0,0,train,content:asset_a9da8bac3bf76043,file_e4dc47555a2f4b23,asset_a9da8bac3bf76043,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000497.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01033_negative_asset_b61fa7e905cd1a2f.png,negative,0,0,0,0,0,0,0,train,content:asset_b61fa7e905cd1a2f,file_62093f5328a11df1,asset_b61fa7e905cd1a2f,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000498.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01034_negative_asset_c412159d54d19f56.png,negative,0,0,0,0,0,0,0,train,content:asset_c412159d54d19f56,file_02fb6342b36397e3,asset_c412159d54d19f56,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000499.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01035_negative_asset_d81ae443cf1200bd.png,negative,0,0,0,0,0,0,0,train,content:asset_d81ae443cf1200bd,file_1cfad5c708d77183,asset_d81ae443cf1200bd,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000500.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01036_negative_asset_f7678a5e6f931254.png,negative,0,0,0,0,0,0,0,train,content:asset_f7678a5e6f931254,file_3ac4684d297103ab,asset_f7678a5e6f931254,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000501.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01037_negative_asset_a9da8bac3bf76043.png,negative,0,0,0,0,0,0,0,train,content:asset_a9da8bac3bf76043,file_4b7519384af52cfa,asset_a9da8bac3bf76043,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000502.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01038_negative_asset_e7fea01bc0b14283.png,negative,0,0,0,0,0,0,0,test,content:asset_e7fea01bc0b14283,file_fb0d7e73125c05cc,asset_e7fea01bc0b14283,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000503.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01039_negative_asset_3f363ed316e8c63b.png,negative,0,0,0,0,0,0,0,train,content:asset_3f363ed316e8c63b,file_9ac929c0e2bb89c7,asset_3f363ed316e8c63b,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000504.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01040_negative_asset_2a0f570b2f00cb3d.png,negative,0,0,0,0,0,0,0,test,content:asset_2a0f570b2f00cb3d,file_54e3bd63fdceb305,asset_2a0f570b2f00cb3d,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000505.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01041_negative_asset_f41984001785bb2e.png,negative,0,0,0,0,0,0,0,train,content:asset_f41984001785bb2e,file_0ca7929710908e6d,asset_f41984001785bb2e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000506.png,1
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01042_negative_asset_07c15594c440c640.png,negative,0,0,0,0,0,0,0,test,content:asset_07c15594c440c640,file_62cb550c0c1eca55,asset_07c15594c440c640,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000507.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01043_negative_asset_d1e153feb5d24055.png,negative,0,0,0,0,0,0,0,train,content:asset_d1e153feb5d24055,file_80109e6312647797,asset_d1e153feb5d24055,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000508.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01044_negative_asset_07c15594c440c640.png,negative,0,0,0,0,0,0,0,test,content:asset_07c15594c440c640,file_87cab4fe9cb57458,asset_07c15594c440c640,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000509.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01045_negative_asset_d1e153feb5d24055.png,negative,0,0,0,0,0,0,0,train,content:asset_d1e153feb5d24055,file_14cc2fd6c233eebc,asset_d1e153feb5d24055,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000510.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01046_negative_asset_8dd5c61457b2b3ad.png,negative,0,0,0,0,0,0,0,train,content:asset_8dd5c61457b2b3ad,file_d0c5fe72a1230b6a,asset_8dd5c61457b2b3ad,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000511.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01047_negative_asset_42ac010188926cee.png,negative,0,0,0,0,0,0,0,train,content:asset_42ac010188926cee,file_3151c7fb58875bdb,asset_42ac010188926cee,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000512.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01048_negative_asset_30eada6e537ba869.png,negative,0,0,0,0,0,0,0,train,content:asset_30eada6e537ba869,file_72f9e642b73ff79f,asset_30eada6e537ba869,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000513.png,1
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01049_negative_asset_8dd5c61457b2b3ad.png,negative,0,0,0,0,0,0,0,train,content:asset_8dd5c61457b2b3ad,file_f694c6232887136a,asset_8dd5c61457b2b3ad,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000514.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01050_negative_asset_42ac010188926cee.png,negative,0,0,0,0,0,0,0,train,content:asset_42ac010188926cee,file_4a46dc3b70f345eb,asset_42ac010188926cee,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000515.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01051_negative_asset_30eada6e537ba869.png,negative,0,0,0,0,0,0,0,train,content:asset_30eada6e537ba869,file_ee319f420cecc510,asset_30eada6e537ba869,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000516.png,1
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01052_negative_asset_aee12920a8e1635a.png,negative,0,0,0,0,0,0,0,train,content:asset_aee12920a8e1635a,file_2f29f8736a753e53,asset_aee12920a8e1635a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000517.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01053_negative_asset_6916e15b3e5f02d7.png,negative,0,0,0,0,0,0,0,val,content:asset_6916e15b3e5f02d7,file_923f8f909d6fb52d,asset_6916e15b3e5f02d7,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000518.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01054_negative_asset_4e608738c595692a.png,negative,0,0,0,0,0,0,0,train,content:asset_4e608738c595692a,file_987145385462b025,asset_4e608738c595692a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000519.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01055_negative_asset_ea66fd1ad75d8afe.png,negative,0,0,0,0,0,0,0,val,content:asset_ea66fd1ad75d8afe,file_0d58c2c54e27a062,asset_ea66fd1ad75d8afe,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000520.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01056_negative_asset_658a08f4cdee1bf6.png,negative,0,0,0,0,0,0,0,test,content:asset_658a08f4cdee1bf6,file_d7b838ad3c7f0f9b,asset_658a08f4cdee1bf6,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000521.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01057_negative_asset_8226bffb9ee871c5.png,negative,0,0,0,0,0,0,0,train,content:asset_8226bffb9ee871c5,file_a57c45f4c381c6f3,asset_8226bffb9ee871c5,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000522.png,1
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01058_negative_asset_aec6f5737582ccd6.png,negative,0,0,0,0,0,0,0,train,content:asset_aec6f5737582ccd6,file_39ded8a51a666115,asset_aec6f5737582ccd6,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000523.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01059_negative_asset_f28598b5e6392e36.png,negative,0,0,0,0,0,0,0,val,content:asset_f28598b5e6392e36,file_f9bf2e52219ec041,asset_f28598b5e6392e36,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000524.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01060_negative_asset_cf42023e5725393c.png,negative,0,0,0,0,0,0,0,val,content:asset_cf42023e5725393c,file_f319839a367a699e,asset_cf42023e5725393c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000525.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01061_negative_asset_aee12920a8e1635a.png,negative,0,0,0,0,0,0,0,train,content:asset_aee12920a8e1635a,file_dbe23edbc0f646fa,asset_aee12920a8e1635a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000526.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01062_negative_asset_6916e15b3e5f02d7.png,negative,0,0,0,0,0,0,0,val,content:asset_6916e15b3e5f02d7,file_dbf970c1e3ffbc38,asset_6916e15b3e5f02d7,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000527.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01063_negative_asset_4e608738c595692a.png,negative,0,0,0,0,0,0,0,train,content:asset_4e608738c595692a,file_23a787ecef9fdd7c,asset_4e608738c595692a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000528.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01064_negative_asset_ea66fd1ad75d8afe.png,negative,0,0,0,0,0,0,0,val,content:asset_ea66fd1ad75d8afe,file_8d97298b3157a670,asset_ea66fd1ad75d8afe,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000529.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01065_negative_asset_658a08f4cdee1bf6.png,negative,0,0,0,0,0,0,0,test,content:asset_658a08f4cdee1bf6,file_78e8cb5ac19e8be2,asset_658a08f4cdee1bf6,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000530.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01066_negative_asset_8226bffb9ee871c5.png,negative,0,0,0,0,0,0,0,train,content:asset_8226bffb9ee871c5,file_2b55d011077b8365,asset_8226bffb9ee871c5,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000531.png,1
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01067_negative_asset_aec6f5737582ccd6.png,negative,0,0,0,0,0,0,0,train,content:asset_aec6f5737582ccd6,file_fc14f41ec9bfe53c,asset_aec6f5737582ccd6,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000532.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01068_negative_asset_f28598b5e6392e36.png,negative,0,0,0,0,0,0,0,val,content:asset_f28598b5e6392e36,file_128c54ad7658d290,asset_f28598b5e6392e36,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000533.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01069_negative_asset_cf42023e5725393c.png,negative,0,0,0,0,0,0,0,val,content:asset_cf42023e5725393c,file_369d1f8224cacbef,asset_cf42023e5725393c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000534.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01070_negative_asset_bce3541345c1cf44.png,negative,0,0,0,0,0,0,0,train,content:asset_bce3541345c1cf44,file_ab36935b139816fa,asset_bce3541345c1cf44,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000535.png,0
